# start - Sun May 27 21:49:34 2018
# beta: 0.016393
# n_ensamble / n_max: 8000.000000 / 40000.000000
# initial energy: 10580.532618
#
# energy acceptance step
      9268 0.47097124 0.91
      9393 0.47101225 0.91
      9476 0.47105324 0.91
      9457 0.47102123 0.91
      9651 0.47102572 0.91
      9620 0.47103021 0.91
      9523 0.47107118 0.91
      9586 0.47111214 0.91
      9594 0.47111662 0.91
      9710 0.47115757 0.91
      9703 0.47119851 0.91
      9669 0.47113003 0.91
      9694 0.47109804 0.91
      9590 0.47113897 0.91
      9521 0.47117988 0.91
      9490 0.47122080 0.91
      9438 0.47126170 0.91
      9414 0.47130260 0.91
      9424 0.47134349 0.91
      9380 0.47109290 0.91
      9337 0.47113378 0.91
      9265 0.47117465 0.91
      9350 0.47121552 0.91
      9303 0.47125637 0.91
      9283 0.47122441 0.91
      9368 0.47126526 0.91
      9360 0.47126969 0.91
      9273 0.47123774 0.91
      9130 0.47127857 0.91
      9156 0.47121025 0.91
      9191 0.47125106 0.91
      9106 0.47129187 0.91
      9217 0.47133266 0.91
      9111 0.47137346 0.91
      9092 0.47137787 0.91
      9181 0.47141865 0.91
      9176 0.47135035 0.91
      9136 0.47135477 0.91
      9093 0.47135919 0.91
      9105 0.47136360 0.91
      9128 0.47125905 0.91
      9164 0.47129979 0.91
      9213 0.47134052 0.91
      9292 0.47138125 0.91
      9245 0.47142197 0.91
      9217 0.47142637 0.91
      9230 0.47146708 0.91
      9200 0.47150778 0.91
      9186 0.47154847 0.91
      9168 0.47158916 0.91
      9196 0.47148465 0.91
      9118 0.47141648 0.91
      9058 0.47145715 0.91
      9123 0.47149781 0.91
      9155 0.47150219 0.91
      9208 0.47125288 0.91
      9275 0.47129352 0.91
      9267 0.47129793 0.91
      9470 0.47130234 0.91
      9491 0.47112579 0.91
      9483 0.47113022 0.91
      9541 0.47117083 0.91
      9655 0.47117525 0.91
      9648 0.47117968 0.91
      9561 0.47122026 0.91
      9539 0.47122468 0.91
      9468 0.47122909 0.91
      9365 0.47098060 0.91
      9445 0.47102116 0.91
      9540 0.47106171 0.91
      9621 0.47110225 0.91
      9636 0.47114279 0.91
      9602 0.47111111 0.91
      9552 0.47115164 0.91
      9471 0.47115606 0.91
      9474 0.47119657 0.91
      9487 0.47120098 0.91
      9506 0.47124148 0.91
      9468 0.47120980 0.91
      9413 0.47125029 0.91
      9351 0.47125469 0.91
      9387 0.47122302 0.91
      9390 0.47119137 0.91
      9372 0.47119578 0.91
      9369 0.47120018 0.91
      9379 0.47116855 0.91
      9454 0.47120899 0.91
      9456 0.47124943 0.91
      9525 0.47128985 0.91
      9580 0.47133028 0.91
      9611 0.47129863 0.91
      9654 0.47130302 0.91
      9575 0.47134342 0.91
      9586 0.47134780 0.91
      9580 0.47138819 0.91
      9443 0.47142857 0.91
      9356 0.47146895 0.91
      9364 0.47147331 0.91
      9481 0.47151367 0.91
      9414 0.47155403 0.91
      9520 0.47159438 0.91
      9522 0.47159872 0.91
      9467 0.47156706 0.91
      9558 0.47160739 0.91
      9549 0.47164771 0.91
      9531 0.47150812 0.91
      9524 0.47151247 0.91
      9606 0.47155278 0.91
      9685 0.47159308 0.91
      9708 0.47163337 0.91
      9689 0.47156579 0.91
      9811 0.47149825 0.91
      9733 0.47150259 0.91
      9767 0.47154286 0.91
      9826 0.47147536 0.91
     1e+04 0.47140790 0.91
      9946 0.47137637 0.91
 1.028e+04 0.47138073 0.91
 1.027e+04 0.47142096 0.91
  1.02e+04 0.47146119 0.91
 1.014e+04 0.47150141 0.91
 1.014e+04 0.47139814 0.91
  1.01e+04 0.47143835 0.91
 1.016e+04 0.47140684 0.91
 1.019e+04 0.47144704 0.91
 1.019e+04 0.47148723 0.91
 1.035e+04 0.47152741 0.91
 1.032e+04 0.47156758 0.91
 1.019e+04 0.47160775 0.91
 1.042e+04 0.47164792 0.91
 1.041e+04 0.47168807 0.91
 1.046e+04 0.47169238 0.91
 1.031e+04 0.47169668 0.91
 1.053e+04 0.47173682 0.91
 1.056e+04 0.47170528 0.91
 1.054e+04 0.47174540 0.91
 1.053e+04 0.47157064 0.91
 1.059e+04 0.47153916 0.91
 1.049e+04 0.47154348 0.91
  1.05e+04 0.47158358 0.91
  1.05e+04 0.47162367 0.91
 1.046e+04 0.47155643 0.91
 1.039e+04 0.47159651 0.91
 1.046e+04 0.47152930 0.91
 1.043e+04 0.47149788 0.91
 1.035e+04 0.47153794 0.91
 1.029e+04 0.47157799 0.91
 1.043e+04 0.47147511 0.91
 1.058e+04 0.47147943 0.91
 1.053e+04 0.47151947 0.91
 1.055e+04 0.47148807 0.91
 1.054e+04 0.47152809 0.91
 1.051e+04 0.47156811 0.91
 1.035e+04 0.47157241 0.91
 1.038e+04 0.47150534 0.91
 1.031e+04 0.47154533 0.91
 1.021e+04 0.47154964 0.91
  1.02e+04 0.47158962 0.91
 1.013e+04 0.47152258 0.91
 1.011e+04 0.47141993 0.91
 1.007e+04 0.47138862 0.91
  1.01e+04 0.47142857 0.91
 1.021e+04 0.47146852 0.91
 1.008e+04 0.47143721 0.91
 1.009e+04 0.47140591 0.91
 1.018e+04 0.47133902 0.91
 1.011e+04 0.47134335 0.91
 1.015e+04 0.47127652 0.91
  1.02e+04 0.47120972 0.91
 1.035e+04 0.47124962 0.91
 1.041e+04 0.47128952 0.91
 1.039e+04 0.47132941 0.91
 1.038e+04 0.47136929 0.91
 1.055e+04 0.47137361 0.91
 1.057e+04 0.47141349 0.91
 1.059e+04 0.47134670 0.91
 1.061e+04 0.47138656 0.91
  1.06e+04 0.47142642 0.91
 1.059e+04 0.47143073 0.91
 1.057e+04 0.47147057 0.91
 1.049e+04 0.47143934 0.91
 1.046e+04 0.47137261 0.91
 1.042e+04 0.47134142 0.91
  1.03e+04 0.47138123 0.91
 1.027e+04 0.47138554 0.91
 1.028e+04 0.47142534 0.91
 1.027e+04 0.47121680 0.91
 1.031e+04 0.47125658 0.91
 1.036e+04 0.47129637 0.91
 1.021e+04 0.47130068 0.91
 1.026e+04 0.47130500 0.91
 1.025e+04 0.47127388 0.91
 1.028e+04 0.47131363 0.91
 1.035e+04 0.47135338 0.91
 1.036e+04 0.47139313 0.91
 1.036e+04 0.47143287 0.91
 1.027e+04 0.47140173 0.91
 1.037e+04 0.47133519 0.91
 1.025e+04 0.47137491 0.91
 1.031e+04 0.47141462 0.91
 1.029e+04 0.47141891 0.91
 1.034e+04 0.47142321 0.91
 1.038e+04 0.47146290 0.91
 1.034e+04 0.47143179 0.91
  1.02e+04 0.47136531 0.91
 1.009e+04 0.47140498 0.91
      9987 0.47144465 0.91
      9934 0.47148432 0.91
 1.003e+04 0.47152397 0.91
 1.009e+04 0.47156363 0.91
 1.001e+04 0.47156789 0.91
      9973 0.47160753 0.91
 1.015e+04 0.47164716 0.91
 1.017e+04 0.47161605 0.91
  1.03e+04 0.47165567 0.91
 1.048e+04 0.47169528 0.91
 1.049e+04 0.47169953 0.91
  1.04e+04 0.47170377 0.91
 1.031e+04 0.47170801 0.91
 1.027e+04 0.47171225 0.91
 1.026e+04 0.47146922 0.91
 1.026e+04 0.47150880 0.91
 1.018e+04 0.47147777 0.91
 1.023e+04 0.47151733 0.91
 1.026e+04 0.47152159 0.91
 1.037e+04 0.47152585 0.91
 1.016e+04 0.47145956 0.91
 1.014e+04 0.47139331 0.91
 1.007e+04 0.47143284 0.91
 1.006e+04 0.47147237 0.91
      9988 0.47151189 0.91
 1.003e+04 0.47151615 0.91
      9987 0.47155566 0.91
      9876 0.47159516 0.91
      9825 0.47163465 0.91
      9800 0.47160365 0.91
      9714 0.47160789 0.91
      9696 0.47164737 0.91
      9699 0.47165160 0.91
      9718 0.47169107 0.91
      9695 0.47169529 0.91
      9652 0.47173475 0.91
      9566 0.47159812 0.91
      9547 0.47146161 0.91
      9476 0.47150104 0.91
      9525 0.47143496 0.91
      9459 0.47147438 0.91
      9388 0.47151380 0.91
      9462 0.47155320 0.91
      9414 0.47159260 0.91
      9321 0.47163200 0.91
      9337 0.47149564 0.91
      9376 0.47149989 0.91
      9275 0.47150413 0.91
      9335 0.47147326 0.91
      9445 0.47147751 0.91
      9280 0.47151687 0.91
      9280 0.47155622 0.91
      9285 0.47159556 0.91
      9295 0.47163490 0.91
      9345 0.47160402 0.91
      9342 0.47160825 0.91
      9356 0.47150722 0.91
      9455 0.47130112 0.91
      9398 0.47116528 0.91
      9364 0.47116956 0.91
      9371 0.47120886 0.91
      9498 0.47117813 0.91
      9519 0.47118241 0.91
      9596 0.47122169 0.91
      9455 0.47126095 0.91
      9467 0.47130022 0.91
      9474 0.47133947 0.91
      9577 0.47137872 0.91
      9511 0.47134798 0.91
      9324 0.47138722 0.91
      9380 0.47139147 0.91
      9366 0.47125584 0.91
      9318 0.47112034 0.91
      9484 0.47115955 0.91
      9696 0.47119875 0.91
      9696 0.47120302 0.91
      9698 0.47124222 0.91
      9559 0.47128141 0.91
      9508 0.47132059 0.91
      9435 0.47135976 0.91
      9458 0.47132909 0.91
      9468 0.47129842 0.91
      9338 0.47130267 0.91
      9321 0.47134182 0.91
      9362 0.47134607 0.91
      9389 0.47131542 0.91
      9428 0.47121504 0.91
      9294 0.47118443 0.91
      9362 0.47122355 0.91
      9262 0.47126267 0.91
      9336 0.47126692 0.91
      9357 0.47120148 0.91
      9423 0.47124057 0.91
      9403 0.47127966 0.91
      9460 0.47097060 0.91
      9471 0.47097489 0.91
      9539 0.47090963 0.91
      9498 0.47094869 0.91
      9393 0.47095298 0.91
      9344 0.47099203 0.91
      9352 0.47103107 0.91
      9276 0.47100059 0.91
      9295 0.47097012 0.91
      9215 0.47100915 0.91
      9220 0.47104817 0.91
      9204 0.47108718 0.91
      9171 0.47112619 0.91
      9229 0.47113045 0.91
      9228 0.47096108 0.91
      9158 0.47096536 0.91
      9103 0.47093494 0.91
      9101 0.47097392 0.91
      9113 0.47094351 0.91
      9181 0.47098247 0.91
      9248 0.47088272 0.91
      9250 0.47074840 0.91
      9187 0.47071807 0.91
      9176 0.47075701 0.91
      9246 0.47079594 0.91
      9239 0.47080024 0.91
      9216 0.47083916 0.91
      9258 0.47084344 0.91
      9320 0.47084773 0.91
      9313 0.47081741 0.91
      9337 0.47085630 0.91
      9294 0.47086059 0.91
      9354 0.47089947 0.91
      9138 0.47093835 0.91
      9084 0.47097722 0.91
      9152 0.47098149 0.91
      9169 0.47095116 0.91
      9250 0.47057529 0.91
      9173 0.47040704 0.91
      9116 0.47044588 0.91
      9124 0.47048471 0.91
      9129 0.47052354 0.91
      9167 0.47056236 0.91
      9080 0.47046321 0.91
      9154 0.47043306 0.91
      9218 0.47036847 0.91
      9151 0.47037281 0.91
      9064 0.47041160 0.91
      9093 0.47038149 0.91
      9043 0.47042027 0.91
      9017 0.47045904 0.91
      9061 0.47029123 0.91
      9022 0.47029558 0.91
      9000 0.47033433 0.91
      8987 0.47033867 0.91
      8991 0.47037741 0.91
      8936 0.47041615 0.91
      8995 0.47045488 0.91
      8790 0.47049360 0.91
      8818 0.47049792 0.91
      8848 0.47050223 0.91
      8836 0.47047215 0.91
      8739 0.47033898 0.91
      8788 0.47027461 0.91
      8837 0.47031330 0.91
      8870 0.47007736 0.91
      8974 0.47004743 0.91
      8934 0.47005180 0.91
      9049 0.47009046 0.91
      9071 0.47012911 0.91
      9107 0.47016776 0.91
      9149 0.47010354 0.91
      9113 0.47014218 0.91
      9175 0.47018081 0.91
      9065 0.47021944 0.91
      8971 0.47018950 0.91
      8890 0.47019385 0.91
      8938 0.47016393 0.91
      8947 0.47020254 0.91
      8890 0.47020688 0.91
      8974 0.47024547 0.91
      9026 0.47024980 0.91
      9093 0.47028838 0.91
      9161 0.47032695 0.91
      9124 0.47036552 0.91
      8949 0.47040408 0.91
      8952 0.47044263 0.91
      8974 0.47034423 0.91
      8958 0.47038277 0.91
      8923 0.47035286 0.91
      8939 0.47032296 0.91
      8898 0.47036148 0.91
      8945 0.47040000 0.91
      9088 0.47043851 0.91
      9038 0.47047702 0.91
      9101 0.47048131 0.91
      9090 0.47051981 0.91
      9098 0.47055830 0.91
      9051 0.47052838 0.91
      9045 0.47053266 0.91
      9023 0.47050276 0.91
      9047 0.47054123 0.91
      9094 0.47057969 0.91
      9042 0.47061814 0.91
      9070 0.47058824 0.91
      9147 0.47059251 0.91
      9109 0.47059678 0.91
      9091 0.47043030 0.91
      9159 0.47043459 0.91
      9151 0.47047301 0.91
      9217 0.47044317 0.91
      9187 0.47048158 0.91
      9200 0.47041763 0.91
      9102 0.47042192 0.91
      9143 0.47032394 0.91
      9133 0.47029416 0.91
      9098 0.47033254 0.91
      9085 0.47037091 0.91
      9005 0.47040927 0.91
      9032 0.47041356 0.91
      8971 0.47038378 0.91
      8993 0.47025188 0.91
      9059 0.47015411 0.91
      9138 0.47015843 0.91
      9092 0.47016275 0.91
      9141 0.47020107 0.91
      9142 0.47023939 0.91
      9167 0.47020969 0.91
      9244 0.47024799 0.91
      9343 0.47015033 0.91
      9298 0.47018862 0.91
      9335 0.47005707 0.91
      9310 0.47002744 0.91
      9280 0.47006572 0.91
      9242 0.47003610 0.91
      9263 0.46993865 0.91
      9393 0.46987517 0.91
      9504 0.46991342 0.91
      9516 0.46995166 0.91
      9459 0.46998990 0.91
      9466 0.47002813 0.91
      9535 0.46986301 0.91
      9573 0.46990123 0.91
      9553 0.46983784 0.91
      9624 0.46987604 0.91
      9729 0.46991425 0.91
      9824 0.46995244 0.91
      9872 0.46995677 0.91
      9907 0.46985956 0.91
      9968 0.46989774 0.91
      9913 0.46980059 0.91
      9943 0.46977112 0.91
      9960 0.46980928 0.91
      9881 0.46984744 0.91
 1.006e+04 0.46985178 0.91
 1.011e+04 0.46972094 0.91
 1.017e+04 0.46975908 0.91
 1.017e+04 0.46976343 0.91
 1.002e+04 0.46976778 0.91
 1.011e+04 0.46977212 0.91
 1.007e+04 0.46977647 0.91
 1.008e+04 0.46981458 0.91
      9995 0.46968391 0.91
 1.005e+04 0.46972200 0.91
 1.002e+04 0.46976009 0.91
      9955 0.46979818 0.91
      9817 0.46980251 0.91
      9773 0.46980685 0.91
      9826 0.46967631 0.91
      9800 0.46964696 0.91
      9882 0.46965131 0.91
      9860 0.46968936 0.91
      9713 0.46969371 0.91
      9670 0.46956335 0.91
      9662 0.46953405 0.91
      9547 0.46950477 0.91
      9426 0.46954278 0.91
      9406 0.46958080 0.91
      9366 0.46961880 0.91
      9257 0.46962316 0.91
      9247 0.46949298 0.91
      9243 0.46949735 0.91
      9346 0.46950172 0.91
      9395 0.46953970 0.91
      9374 0.46957767 0.91
      9424 0.46948122 0.91
      9343 0.46951918 0.91
      9268 0.46955713 0.91
      9265 0.46959508 0.91
      9321 0.46959943 0.91
      9399 0.46963736 0.91
      9371 0.46967530 0.91
      9400 0.46971322 0.91
      9475 0.46971755 0.91
      9505 0.46968830 0.91
      9527 0.46962550 0.91
      9537 0.46949564 0.91
      9553 0.46953354 0.91
      9581 0.46940378 0.91
      9587 0.46927414 0.91
      9630 0.46927853 0.91
      9591 0.46931640 0.91
      9489 0.46935426 0.91
      9413 0.46932515 0.91
      9325 0.46936301 0.91
      9336 0.46933390 0.91
      9356 0.46933828 0.91
      9436 0.46930919 0.91
      9443 0.46924667 0.91
      9385 0.46928449 0.91
      9526 0.46932231 0.91
      9508 0.46936013 0.91
      9535 0.46923077 0.91
      9494 0.46923515 0.91
      9462 0.46923953 0.91
      9490 0.46911032 0.91
      9499 0.46911472 0.91
      9509 0.46911911 0.91
      9537 0.46912351 0.91
      9452 0.46906117 0.91
      9348 0.46909893 0.91
      9454 0.46913668 0.91
      9551 0.46917443 0.91
      9561 0.46917881 0.91
      9574 0.46911650 0.91
      9575 0.46912089 0.91
      9599 0.46909194 0.91
      9583 0.46902969 0.91
      9711 0.46903409 0.91
      9713 0.46903849 0.91
      9797 0.46900958 0.91
      9910 0.46901398 0.91
      9922 0.46905168 0.91
      9798 0.46905607 0.91
      9817 0.46909375 0.91
      9749 0.46909813 0.91
      9725 0.46913580 0.91
      9731 0.46914018 0.91
      9673 0.46917784 0.91
      9610 0.46918221 0.91
      9678 0.46921986 0.91
      9512 0.46925750 0.91
      9277 0.46929514 0.91
      9259 0.46926622 0.91
      9321 0.46923731 0.91
      9367 0.46927493 0.91
      9428 0.46924603 0.91
      9342 0.46928364 0.91
      9349 0.46932124 0.91
      9226 0.46935884 0.91
      9146 0.46939643 0.91
      9109 0.46930104 0.91
      9169 0.46927216 0.91
      9188 0.46930973 0.91
      9046 0.46934730 0.91
      9011 0.46925200 0.91
      8946 0.46909039 0.91
      8962 0.46912794 0.91
      8920 0.46909914 0.91
      9010 0.46913668 0.91
      9002 0.46914104 0.91
      9011 0.46904594 0.91
      9019 0.46908346 0.91
      8933 0.46905468 0.91
      8938 0.46909219 0.91
      8977 0.46912970 0.91
      9037 0.46896844 0.91
      9145 0.46890661 0.91
      9207 0.46887791 0.91
      9311 0.46888230 0.91
      9301 0.46891978 0.91
      9403 0.46882494 0.91
      9394 0.46886240 0.91
      9447 0.46889986 0.91
      9403 0.46893731 0.91
      9460 0.46887557 0.91
      9410 0.46884691 0.91
      9427 0.46885130 0.91
      9509 0.46888873 0.91
      9516 0.46886008 0.91
      9515 0.46886447 0.91
      9422 0.46890188 0.91
      9399 0.46880721 0.91
      9453 0.46884461 0.91
      9490 0.46884900 0.91
      9528 0.46888639 0.91
      9616 0.46892377 0.91
      9600 0.46896115 0.91
      9558 0.46899852 0.91
      9622 0.46903589 0.91
      9586 0.46907325 0.91
      9564 0.46911061 0.91
      9597 0.46914796 0.91
      9360 0.46918531 0.91
      9384 0.46922265 0.91
      9367 0.46919398 0.91
      9367 0.46913233 0.91
      9375 0.46916965 0.91
      9334 0.46920697 0.91
      9486 0.46924429 0.91
      9430 0.46924861 0.91
      9383 0.46928592 0.91
      9367 0.46929023 0.91
      9316 0.46932752 0.91
      9333 0.46936481 0.91
      9356 0.46936912 0.91
      9417 0.46940639 0.91
      9469 0.46944366 0.91
      9278 0.46948093 0.91
      9198 0.46945225 0.91
      9093 0.46925884 0.91
      9103 0.46929609 0.91
      9124 0.46930040 0.91
      9281 0.46927178 0.91
      9138 0.46907867 0.91
      9124 0.46895150 0.91
      9261 0.46898872 0.91
      9449 0.46899306 0.91
      9322 0.46896455 0.91
      9283 0.46890321 0.91
      9335 0.46871063 0.91
      9316 0.46874781 0.91
      9280 0.46878499 0.91
      9323 0.46878936 0.91
      9262 0.46876093 0.91
      9304 0.46879810 0.91
      9329 0.46883526 0.91
      9338 0.46887241 0.91
      9370 0.46890956 0.91
      9377 0.46891391 0.91
      9251 0.46888547 0.91
      9141 0.46888982 0.91
      9169 0.46892695 0.91
      9118 0.46893129 0.91
      9217 0.46890287 0.91
      9184 0.46893998 0.91
      9091 0.46884605 0.91
      9013 0.46862129 0.91
      9015 0.46862567 0.91
      9019 0.46866276 0.91
      8989 0.46860173 0.91
      8945 0.46860611 0.91
      8899 0.46864318 0.91
      8894 0.46861487 0.91
      8933 0.46865193 0.91
      8930 0.46868898 0.91
      8885 0.46866067 0.91
      8872 0.46866504 0.91
      8895 0.46870208 0.91
      8830 0.46860846 0.91
      8859 0.46864548 0.91
      8824 0.46864985 0.91
      8899 0.46868687 0.91
      8944 0.46859331 0.91
      9016 0.46853244 0.91
      9039 0.46850421 0.91
      9110 0.46847599 0.91
      9139 0.46851298 0.91
      9097 0.46851736 0.91
      9146 0.46845656 0.91
      9100 0.46849353 0.91
      9075 0.46846534 0.91
      9091 0.46846972 0.91
      9163 0.46850667 0.91
      9158 0.46838082 0.91
      9351 0.46838521 0.91
      9355 0.46842215 0.91
      9413 0.46845908 0.91
      9403 0.46839839 0.91
      9375 0.46840278 0.91
      9384 0.46837464 0.91
      9354 0.46824901 0.91
      9355 0.46822093 0.91
      9412 0.46822534 0.91
      9331 0.46826223 0.91
      9323 0.46829911 0.91
      9385 0.46833599 0.91
      9381 0.46837287 0.91
      9334 0.46834477 0.91
      9323 0.46838164 0.91
      9224 0.46841850 0.91
      9195 0.46845535 0.91
      9250 0.46849220 0.91
      9326 0.46849657 0.91
      9173 0.46850094 0.91
      9229 0.46853777 0.91
      9295 0.46857460 0.91
      9235 0.46854649 0.91
      9176 0.46858330 0.91
      9073 0.46862012 0.91
      8988 0.46865692 0.91
      8899 0.46853147 0.91
      9033 0.46850339 0.91
      9012 0.46850775 0.91
      9007 0.46854454 0.91
      9039 0.46858131 0.91
      9101 0.46852082 0.91
      9106 0.46852518 0.91
      9092 0.46856194 0.91
      9060 0.46853389 0.91
      8968 0.46853824 0.91
      9035 0.46857498 0.91
      9039 0.46861173 0.91
      9143 0.46861607 0.91
      9173 0.46855563 0.91
      9289 0.46855998 0.91
      9356 0.46856432 0.91
      9313 0.46856867 0.91
      9180 0.46857301 0.91
      9093 0.46854499 0.91
      9120 0.46851698 0.91
      9163 0.46855368 0.91
      9160 0.46859036 0.91
      9100 0.46856236 0.91
      9044 0.46840508 0.91
      9052 0.46840944 0.91
      9066 0.46834919 0.91
      9039 0.46835356 0.91
      9080 0.46829336 0.91
      9153 0.46829773 0.91
      9098 0.46833437 0.91
      9201 0.46820969 0.91
      9173 0.46824631 0.91
      9106 0.46825069 0.91
      9080 0.46822282 0.91
      9011 0.46825943 0.91
      8873 0.46829604 0.91
      8889 0.46833264 0.91
      8879 0.46830477 0.91
      9043 0.46824468 0.91
      8993 0.46828127 0.91
      8939 0.46828564 0.91
      8845 0.46822558 0.91
      8753 0.46810120 0.91
      8819 0.46810558 0.91
      8863 0.46810997 0.91
      8837 0.46788928 0.91
      8871 0.46782943 0.91
      8899 0.46786597 0.91
      8929 0.46790251 0.91
      8882 0.46790691 0.91
      8984 0.46794344 0.91
      9032 0.46791572 0.91
      9082 0.46775964 0.91
      9078 0.46779615 0.91
      9070 0.46780056 0.91
      9124 0.46783706 0.91
      9083 0.46787355 0.91
      9012 0.46784588 0.91
      8998 0.46781822 0.91
      9078 0.46785469 0.91
      9011 0.46782704 0.91
      9019 0.46786351 0.91
      8964 0.46770769 0.91
      9062 0.46761605 0.91
      9123 0.46762048 0.91
      9159 0.46756091 0.91
      9152 0.46743741 0.91
      9144 0.46734596 0.91
      9109 0.46725458 0.91
      9050 0.46725906 0.91
      9096 0.46726353 0.91
      9193 0.46726801 0.91
      9128 0.46730441 0.91
      9067 0.46734080 0.91
      9040 0.46734527 0.91
      9039 0.46734973 0.91
      9207 0.46738611 0.91
      9208 0.46726292 0.91
      9183 0.46717172 0.91
      9259 0.46711245 0.91
      9290 0.46708507 0.91
      9124 0.46705770 0.91
      9089 0.46706219 0.91
      9007 0.46703484 0.91
      9025 0.46665758 0.91
      9076 0.46666213 0.91
      9063 0.46660312 0.91
      9100 0.46660767 0.91
      9033 0.46654870 0.91
      9105 0.46645802 0.91
      9081 0.46649432 0.91
      9045 0.46627686 0.91
      9084 0.46628144 0.91
      9106 0.46631772 0.91
      9098 0.46635400 0.91
      9022 0.46629519 0.91
      9002 0.46629977 0.91
      8989 0.46630435 0.91
      8943 0.46621392 0.91
      9073 0.46615520 0.91
      8998 0.46615980 0.91
      9050 0.46619604 0.91
      9094 0.46613735 0.91
      9174 0.46611032 0.91
      9089 0.46611492 0.91
      9071 0.46611951 0.91
      9080 0.46615572 0.91
      9101 0.46612870 0.91
      9028 0.46616490 0.91
      9050 0.46616949 0.91
      9089 0.46617408 0.91
      9058 0.46617866 0.91
      9046 0.46621484 0.91
      9006 0.46618783 0.91
      8951 0.46603454 0.91
      8898 0.46607070 0.91
      8889 0.46607530 0.91
      8907 0.46611145 0.91
      9007 0.46614760 0.91
      9011 0.46615218 0.91
      9078 0.46618832 0.91
      9075 0.46619289 0.91
      9107 0.46622902 0.91
      9241 0.46626514 0.91
      9286 0.46630126 0.91
      9305 0.46633737 0.91
      9217 0.46637348 0.91
      9247 0.46640958 0.91
      9193 0.46644568 0.91
      9189 0.46645022 0.91
      9235 0.46626555 0.91
      9299 0.46617558 0.91
      9384 0.46618015 0.91
      9341 0.46621622 0.91
      9373 0.46622078 0.91
      9455 0.46622534 0.91
      9397 0.46626140 0.91
      9475 0.46629745 0.91
      9304 0.46630200 0.91
      9273 0.46611771 0.91
      9306 0.46615374 0.91
      9292 0.46618977 0.91
      9259 0.46622579 0.91
      9313 0.46626181 0.91
      9260 0.46623491 0.91
      9243 0.46627091 0.91
      9223 0.46624401 0.91
      9161 0.46618569 0.91
      9206 0.46609598 0.91
      9200 0.46613197 0.91
      9186 0.46616795 0.91
      9234 0.46620392 0.91
      9219 0.46623989 0.91
      9457 0.46627586 0.91
      9494 0.46621758 0.91
      9587 0.46625354 0.91
      9598 0.46628949 0.91
      9679 0.46623123 0.91
      9575 0.46626717 0.91
      9517 0.46630310 0.91
      9497 0.46630764 0.91
      9479 0.46634356 0.91
      9485 0.46631671 0.91
      9508 0.46632124 0.91
      9537 0.46626303 0.91
      9555 0.46629894 0.91
      9616 0.46630347 0.91
      9630 0.46630800 0.91
      9714 0.46634389 0.91
      9608 0.46631706 0.91
      9658 0.46635294 0.91
      9614 0.46638881 0.91
      9714 0.46642468 0.91
      9760 0.46646055 0.91
      9674 0.46649640 0.91
      9648 0.46650091 0.91
      9769 0.46644273 0.91
      9717 0.46647857 0.91
      9684 0.46651441 0.91
      9582 0.46655024 0.91
      9512 0.46649208 0.91
      9610 0.46646526 0.91
      9627 0.46646976 0.91
      9620 0.46650557 0.91
      9432 0.46651007 0.91
      9505 0.46654587 0.91
      9422 0.46655036 0.91
      9508 0.46649225 0.91
      9442 0.46652804 0.91
      9561 0.46646996 0.91
      9433 0.46644318 0.91
      9396 0.46647895 0.91
      9391 0.46642091 0.91
      9300 0.46626918 0.91
      9250 0.46630493 0.91
      9231 0.46627821 0.91
      9307 0.46628273 0.91
      9358 0.46625603 0.91
      9369 0.46619813 0.91
      9281 0.46623385 0.91
      9246 0.46626958 0.91
      9211 0.46627409 0.91
      9155 0.46630980 0.91
      9164 0.46634551 0.91
      9209 0.46635001 0.91
      9231 0.46632332 0.91
      9169 0.46635902 0.91
      9238 0.46639470 0.91
      9313 0.46639920 0.91
      9344 0.46637251 0.91
      9342 0.46640818 0.91
      9354 0.46641267 0.91
      9507 0.46644834 0.91
      9446 0.46645282 0.91
      9514 0.46645730 0.91
      9525 0.46649295 0.91
      9499 0.46649743 0.91
      9512 0.46653307 0.91
      9566 0.46647522 0.91
      9569 0.46651085 0.91
      9570 0.46642190 0.91
      9401 0.46642638 0.91
      9356 0.46643086 0.91
      9260 0.46643534 0.91
      9278 0.46647094 0.91
      9307 0.46647542 0.91
      9369 0.46651101 0.91
      9454 0.46651547 0.91
      9357 0.46636442 0.91
      9375 0.46640000 0.91
      9501 0.46631123 0.91
      9361 0.46634679 0.91
      9464 0.46638235 0.91
      9290 0.46638683 0.91
      9169 0.46642239 0.91
      9166 0.46645793 0.91
      9196 0.46649347 0.91
      9220 0.46649794 0.91
      9243 0.46640921 0.91
      9148 0.46635159 0.91
      9148 0.46638711 0.91
      9208 0.46632952 0.91
      9341 0.46627195 0.91
      9371 0.46630746 0.91
      9369 0.46631194 0.91
      9497 0.46619241 0.91
      9443 0.46619690 0.91
      9401 0.46623239 0.91
      9296 0.46626786 0.91
      9275 0.46621038 0.91
      9418 0.46621487 0.91
      9333 0.46612646 0.91
      9337 0.46610001 0.91
      9457 0.46610451 0.91
      9521 0.46607807 0.91
      9378 0.46611351 0.91
      9475 0.46599429 0.91
      9512 0.46602972 0.91
      9613 0.46600332 0.91
      9493 0.46603874 0.91
      9437 0.46604324 0.91
      9370 0.46601684 0.91
      9502 0.46605225 0.91
      9428 0.46602585 0.91
      9465 0.46606125 0.91
      9346 0.46600398 0.91
      9289 0.46603936 0.91
      9296 0.46607474 0.91
